content_id,timestamp,text,platform,content_type,language_form,text_category,emoji_used,ai_flagged,user_reported,native_reviewer_offensive,escalation_source,time_to_action_hours,crisis_period
C226,12-04-2025 22:43,kichu bolar nei 🤡 #225,Facebook,Comment,Romanized,Social,1,1,0,1,None,8,Normal
C227,19-06-2025 18:40,bujhle bhalo 😡 #226,Instagram,Post,Romanized,Social,0,0,1,1,None,36,Normal
C228,07-04-2025 08:38,eta khub bhalo kotha #227,Facebook,Post,Romanized,Political,0,0,0,0,None,4,Election
C229,06-05-2025 19:46,ei desher obostha dekho #228,Facebook,Post,Romanized,Social,1,0,0,0,None,20,Normal
C230,03-01-2025 20:23,bujhle bhalo 🙂 #229,Instagram,Post,Romanized,Political,0,0,0,0,None,12,Protest
C231,03-05-2025 18:55,ajkal onek kichu cholche #230,Facebook,Ad,Romanized,Meme,1,1,1,1,None,6,Normal
C232,07-01-2025 15:06,sobai jane eta ki #231,Facebook,Comment,Romanized,Social,1,0,0,0,None,22,Election
C233,10-02-2025 00:07,eta khub bhalo kotha 🔥 #232,Facebook,Comment,Romanized,Meme,0,0,0,0,None,5,Protest
C234,10-01-2025 07:38,kichu bolar nei #233,Facebook,Comment,Romanized,Political,0,0,0,0,None,8,Normal
C235,26-04-2025 12:56,ei desher obostha dekho 😂 #234,Instagram,Comment,Romanized,Social,0,0,0,0,None,17,Normal
C236,16-02-2025 21:33,sobai jane eta ki #235,Facebook,Post,Romanized,Meme,0,0,0,0,None,2,Normal
C237,02-02-2025 20:21,kichu bolar nei 💀 #236,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,11,Protest
C238,05-03-2025 12:47,kichu bolar nei #237,Facebook,Post,Romanized,Meme,1,1,0,1,None,8,Normal
C239,04-02-2025 01:05,bujhle bhalo #238,Instagram,Comment,Romanized,Social,0,0,0,1,None,10,Normal
C240,21-05-2025 13:59,eta khub bhalo kotha 🔥 #239,Facebook,Comment,Romanized,Meme,1,0,0,0,None,17,Normal
C241,20-02-2025 22:19,sobai jane eta ki #240,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C242,07-01-2025 09:35,ajkal onek kichu cholche 🙂 #241,Facebook,Post,Romanized,Political,0,0,0,0,None,3,Normal
C243,21-04-2025 20:59,kichu bolar nei #242,Facebook,Post,Romanized,Neutral,0,0,0,1,None,13,Election
C244,24-05-2025 20:09,ajkal onek kichu cholche #243,Facebook,Comment,Romanized,Political,0,0,0,0,None,19,Normal
C245,21-04-2025 21:43,kichu bolar nei #244,Facebook,Comment,Romanized,Social,0,0,1,1,None,36,Normal
C246,12-05-2025 13:19,bujhle bhalo #245,Instagram,Comment,Romanized,Political,0,0,0,0,None,17,Election
C247,11-02-2025 08:36,kichu bolar nei #246,Facebook,Post,Romanized,Social,0,0,0,0,None,5,Normal
C248,10-05-2025 04:18,kichu bolar nei #247,Instagram,Post,Romanized,Meme,0,1,1,1,None,12,Normal
C249,07-01-2025 10:38,ei desher obostha dekho 🔥 #248,Facebook,Comment,Romanized,Political,0,0,0,0,None,8,Protest
C250,17-03-2025 19:34,eta khub bhalo kotha #249,Facebook,Ad,Romanized,Social,0,0,0,1,None,7,Normal
C251,22-05-2025 06:27,kichu bolar nei 🤡 #250,Facebook,Ad,Romanized,Meme,1,0,0,0,None,14,Election
C252,22-02-2025 19:11,sobai jane eta ki #251,Instagram,Post,Romanized,Meme,1,1,0,1,None,10,Normal
C253,05-05-2025 10:18,ajkal onek kichu cholche #252,Facebook,Comment,Romanized,Neutral,0,0,0,1,None,8,Protest
C254,23-03-2025 05:14,ajkal onek kichu cholche #253,Facebook,Post,Romanized,Neutral,1,0,0,0,None,5,Normal
C255,16-02-2025 14:57,lokjon bujhte parbe na #254,Facebook,Ad,Romanized,Political,1,0,0,1,None,14,Election
C256,24-01-2025 21:26,ei desher obostha dekho 🤡 #255,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,2,Protest
C257,24-02-2025 17:48,sobai jane eta ki #256,Facebook,Ad,Romanized,Meme,1,0,0,0,None,24,Normal
C258,24-06-2025 01:01,kichu bolar nei #257,Instagram,Comment,Romanized,Social,0,0,0,0,None,5,Normal
C259,12-01-2025 16:57,lokjon bujhte parbe na #258,Facebook,Comment,Romanized,Meme,0,0,0,1,None,15,Normal
C260,14-06-2025 15:15,kichu bolar nei #259,Instagram,Comment,Romanized,Social,1,0,0,0,None,24,Normal
C261,25-03-2025 11:06,ei desher obostha dekho #260,Instagram,Comment,Romanized,Social,1,0,0,0,None,9,Protest
C262,13-04-2025 23:29,ei desher obostha dekho #261,Facebook,Comment,Romanized,Political,0,0,0,1,None,10,Protest
C263,07-06-2025 09:47,ei desher obostha dekho 💀 #262,Facebook,Ad,Romanized,Social,1,0,0,0,None,7,Protest
C264,20-03-2025 09:51,sobai jane eta ki #263,Instagram,Ad,Romanized,Social,0,1,1,1,None,11,Election
C265,10-06-2025 17:17,ajkal onek kichu cholche #264,Facebook,Comment,Romanized,Social,1,0,0,0,None,5,Protest
C266,25-02-2025 21:11,kichu bolar nei #265,Instagram,Post,Romanized,Social,0,0,0,0,None,13,Normal
C267,09-04-2025 19:33,sobai jane eta ki #266,Instagram,Comment,Romanized,Political,0,0,0,0,None,2,Normal
C268,04-05-2025 18:36,lokjon bujhte parbe na #267,Facebook,Comment,Romanized,Political,1,1,0,1,None,9,Normal
C269,30-04-2025 02:05,sobai jane eta ki 🔥 #268,Facebook,Ad,Romanized,Social,1,0,0,0,None,3,Normal
C270,15-05-2025 08:10,eta khub bhalo kotha 👀 #269,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,13,Election
C271,07-02-2025 04:00,ei desher obostha dekho 👀 #270,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,21,Protest
C272,24-04-2025 04:51,lokjon bujhte parbe na #271,Facebook,Post,Romanized,Political,0,0,0,0,None,9,Protest
C273,20-02-2025 16:04,bujhle bhalo #272,Facebook,Ad,Romanized,Social,0,0,0,0,None,23,Election
C274,21-01-2025 12:54,eta khub bhalo kotha #273,Facebook,Comment,Romanized,Political,0,1,0,1,None,9,Normal
C275,10-04-2025 21:46,bujhle bhalo #274,Facebook,Post,Romanized,Social,1,0,0,0,None,3,Normal
C276,03-06-2025 18:52,kichu bolar nei 💀 #275,Instagram,Ad,Romanized,Neutral,1,0,0,0,None,3,Protest
C277,09-05-2025 22:40,bujhle bhalo #276,Facebook,Comment,Romanized,Meme,1,1,0,1,None,8,Election
C278,15-01-2025 06:55,ajkal onek kichu cholche #277,Facebook,Post,Romanized,Political,1,0,0,0,None,7,Normal
C279,20-06-2025 23:14,ei desher obostha dekho 👀 #278,Facebook,Post,Romanized,Social,0,0,0,0,None,22,Normal
C280,07-02-2025 00:26,lokjon bujhte parbe na #279,Instagram,Comment,Romanized,Political,1,1,0,1,Government,7,Protest
C281,11-01-2025 01:00,lokjon bujhte parbe na 😡 #280,Instagram,Post,Romanized,Meme,0,0,0,0,None,1,Normal
C282,12-06-2025 19:35,eta khub bhalo kotha #281,Facebook,Comment,Romanized,Social,1,0,0,0,None,9,Normal
C283,28-03-2025 09:32,lokjon bujhte parbe na #282,Instagram,Comment,Romanized,Political,0,1,1,1,None,7,Normal
C284,17-03-2025 00:31,ajkal onek kichu cholche 👀 #283,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,15,Normal
C285,27-06-2025 15:18,lokjon bujhte parbe na #284,Facebook,Post,Romanized,Meme,0,0,0,0,None,12,Normal
C286,15-04-2025 15:10,kichu bolar nei #285,Instagram,Post,Romanized,Political,0,0,1,1,Government,40,Protest
C287,21-01-2025 09:25,lokjon bujhte parbe na #286,Instagram,Ad,Romanized,Neutral,0,0,0,0,None,3,Election
C288,07-05-2025 11:37,bujhle bhalo #287,Instagram,Post,Romanized,Meme,0,0,0,0,None,6,Election
C289,01-02-2025 19:25,sobai jane eta ki 🙏 #288,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,13,Protest
C290,17-01-2025 22:50,bujhle bhalo 😂 #289,Facebook,Post,Romanized,Political,1,0,0,0,None,2,Normal
C291,01-02-2025 01:01,eta khub bhalo kotha 😡 #290,Instagram,Comment,Romanized,Meme,0,0,0,0,None,6,Election
C292,27-04-2025 20:34,kichu bolar nei #291,Facebook,Comment,Romanized,Political,1,0,0,0,None,4,Election
C293,09-04-2025 08:08,bujhle bhalo #292,Instagram,Post,Romanized,Political,0,0,0,1,None,5,Election
C294,20-06-2025 22:26,kichu bolar nei 😡 #293,Facebook,Post,Romanized,Political,1,0,0,0,None,3,Election
C295,01-05-2025 01:40,eta khub bhalo kotha #294,Facebook,Ad,Romanized,Social,0,0,0,0,None,15,Election
C296,13-02-2025 03:18,ei desher obostha dekho #295,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,8,Election
C297,20-05-2025 07:39,lokjon bujhte parbe na #296,Facebook,Comment,Romanized,Meme,1,1,0,1,None,10,Normal
C298,24-04-2025 04:11,ei desher obostha dekho #297,Facebook,Comment,Romanized,Social,1,1,0,1,None,12,Normal
C299,29-06-2025 09:53,ei desher obostha dekho 🔥 #298,Instagram,Ad,Romanized,Neutral,1,0,0,0,None,17,Election
C300,13-05-2025 02:56,eta khub bhalo kotha #299,Facebook,Post,Romanized,Political,1,0,0,0,None,24,Normal
C301,09-03-2025 05:03,bujhle bhalo #300,Facebook,Comment,Romanized,Meme,0,0,0,0,None,19,Election
C302,09-01-2025 08:05,eta khub bhalo kotha 😡 #301,Facebook,Comment,Romanized,Neutral,1,1,1,1,None,7,Normal
C303,07-05-2025 14:59,ei desher obostha dekho #302,Facebook,Comment,Romanized,Meme,1,0,0,0,None,2,Election
C304,22-04-2025 14:58,ei desher obostha dekho #303,Facebook,Comment,Romanized,Meme,0,0,0,0,None,5,Election
C305,10-04-2025 22:45,ajkal onek kichu cholche 😡 #304,Facebook,Ad,Romanized,Political,1,0,0,0,None,14,Normal
C306,17-06-2025 01:33,eta khub bhalo kotha 👀 #305,Instagram,Comment,Romanized,Social,0,0,0,0,None,19,Normal
C307,03-04-2025 12:06,ajkal onek kichu cholche #306,Facebook,Ad,Romanized,Social,1,0,0,0,None,6,Protest
C308,24-04-2025 13:06,ei desher obostha dekho 👀 #307,Facebook,Comment,Romanized,Political,0,0,0,0,None,4,Election
C309,10-03-2025 20:44,kichu bolar nei 🙂 #308,Facebook,Ad,Romanized,Social,0,0,0,0,None,22,Protest
C310,08-01-2025 14:45,kichu bolar nei 😂 #309,Facebook,Ad,Romanized,Meme,0,0,0,0,None,17,Election
C311,27-04-2025 08:49,lokjon bujhte parbe na 🤡 #310,Instagram,Post,Romanized,Social,1,0,0,0,None,10,Normal
C312,17-03-2025 21:43,eta khub bhalo kotha #311,Facebook,Ad,Romanized,Social,0,0,0,0,None,15,Election
C313,28-04-2025 20:08,ei desher obostha dekho #312,Facebook,Comment,Romanized,Political,1,0,0,1,Trusted Partner,73,Election
C314,01-06-2025 06:45,bujhle bhalo #313,Facebook,Comment,Romanized,Political,1,0,0,1,None,3,Normal
C315,01-04-2025 17:32,lokjon bujhte parbe na #314,Facebook,Post,Romanized,Social,0,0,0,0,None,19,Normal
C316,07-03-2025 03:52,bujhle bhalo #315,Facebook,Comment,Romanized,Social,0,0,0,0,None,23,Normal
C317,10-02-2025 14:37,bujhle bhalo #316,Facebook,Comment,Romanized,Meme,1,0,0,0,None,8,Protest
C318,30-01-2025 06:35,eta khub bhalo kotha #317,Instagram,Comment,Romanized,Social,1,0,0,0,None,9,Normal
C319,17-06-2025 22:35,bujhle bhalo 👀 #318,Facebook,Ad,Romanized,Political,0,0,0,0,None,4,Normal
C320,19-05-2025 13:21,lokjon bujhte parbe na #319,Facebook,Post,Romanized,Social,1,0,0,0,None,22,Normal
C321,07-05-2025 21:39,ajkal onek kichu cholche #320,Facebook,Comment,Romanized,Political,0,0,0,0,None,19,Normal
C322,20-02-2025 06:55,eta khub bhalo kotha 👀 #321,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C323,17-05-2025 18:07,eta khub bhalo kotha #322,Facebook,Post,Romanized,Meme,0,0,0,0,None,6,Normal
C324,27-04-2025 10:43,ajkal onek kichu cholche #323,Facebook,Comment,Romanized,Social,1,0,0,1,None,9,Election
C325,25-05-2025 22:49,lokjon bujhte parbe na #324,Facebook,Ad,Romanized,Political,0,0,0,0,None,13,Normal
C326,05-03-2025 08:52,lokjon bujhte parbe na 🙂 #325,Instagram,Ad,Romanized,Meme,0,0,0,0,None,8,Election
C327,23-03-2025 04:59,sobai jane eta ki 😡 #326,Facebook,Post,Romanized,Political,1,1,0,1,Trusted Partner,7,Protest
C328,22-01-2025 08:25,eta khub bhalo kotha 😏 #327,Instagram,Comment,Romanized,Social,1,0,0,0,None,7,Normal
C329,03-02-2025 19:50,bujhle bhalo #328,Instagram,Comment,Romanized,Political,0,0,1,1,None,39,Normal
C330,16-03-2025 13:34,eta khub bhalo kotha #329,Facebook,Ad,Romanized,Political,0,0,0,1,Trusted Partner,87,Protest
C331,17-02-2025 09:51,eta khub bhalo kotha 👀 #330,Facebook,Post,Romanized,Meme,0,0,0,0,None,23,Normal
C332,10-06-2025 19:11,bujhle bhalo #331,Facebook,Post,Romanized,Political,1,0,0,0,None,21,Protest
C333,29-03-2025 15:39,lokjon bujhte parbe na #332,Instagram,Post,Romanized,Political,1,0,0,0,None,10,Election
C334,25-06-2025 12:43,ei desher obostha dekho #333,Facebook,Comment,Romanized,Political,1,0,0,0,None,12,Normal
C335,30-01-2025 06:14,lokjon bujhte parbe na #334,Instagram,Post,Romanized,Meme,1,1,1,1,None,6,Normal
C336,21-05-2025 22:56,ajkal onek kichu cholche 🤡 #335,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,1,Normal
C337,06-06-2025 07:29,eta khub bhalo kotha #336,Instagram,Post,Romanized,Social,0,0,0,0,None,18,Election
C338,10-05-2025 12:40,bujhle bhalo #337,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,3,Normal
C339,25-04-2025 18:45,lokjon bujhte parbe na #338,Facebook,Post,Romanized,Neutral,0,0,0,0,None,8,Normal
C340,22-05-2025 04:01,lokjon bujhte parbe na #339,Facebook,Post,Romanized,Meme,0,0,0,1,None,14,Normal
C341,13-01-2025 00:27,ajkal onek kichu cholche #340,Instagram,Ad,Romanized,Political,0,0,0,0,None,12,Normal
C342,13-02-2025 06:38,lokjon bujhte parbe na #341,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,19,Normal
C343,16-06-2025 20:43,sobai jane eta ki 🙏 #342,Facebook,Ad,Romanized,Social,1,0,0,1,None,16,Normal
C344,21-06-2025 22:59,eta khub bhalo kotha #343,Facebook,Post,Romanized,Political,0,0,0,0,None,10,Normal
C345,27-06-2025 23:50,kichu bolar nei #344,Instagram,Comment,Romanized,Meme,1,0,0,0,None,4,Normal
C346,21-03-2025 22:03,ei desher obostha dekho #345,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,23,Normal
C347,03-02-2025 10:49,lokjon bujhte parbe na 😂 #346,Facebook,Comment,Romanized,Political,0,0,0,0,None,23,Normal
C348,24-04-2025 05:04,ei desher obostha dekho #347,Facebook,Post,Romanized,Social,0,0,0,0,None,13,Normal
C349,01-06-2025 13:54,ei desher obostha dekho #348,Facebook,Post,Romanized,Political,0,0,0,0,None,8,Normal
C350,28-05-2025 15:30,lokjon bujhte parbe na #349,Facebook,Post,Romanized,Meme,0,0,0,0,None,12,Normal
C351,11-05-2025 11:00,ajkal onek kichu cholche #350,Instagram,Post,Romanized,Social,1,0,0,0,None,24,Protest
C352,05-05-2025 12:21,kichu bolar nei 😏 #351,Facebook,Comment,Romanized,Political,0,0,0,0,None,23,Normal
C353,21-02-2025 01:21,bujhle bhalo #352,Facebook,Ad,Romanized,Political,1,0,0,0,None,9,Normal
C354,10-06-2025 19:42,kichu bolar nei #353,Facebook,Ad,Romanized,Social,0,0,0,0,None,21,Normal
C355,02-06-2025 08:07,ei desher obostha dekho 🙏 #354,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,8,Protest
C356,26-04-2025 22:58,kichu bolar nei #355,Facebook,Ad,Romanized,Social,1,0,0,0,None,14,Protest
C357,17-04-2025 23:18,ei desher obostha dekho 😂 #356,Facebook,Comment,Romanized,Social,0,1,1,1,None,6,Election
C358,14-02-2025 07:03,lokjon bujhte parbe na #357,Facebook,Comment,Romanized,Social,1,0,0,0,None,4,Election
C359,04-03-2025 19:38,eta khub bhalo kotha #358,Facebook,Post,Romanized,Neutral,0,0,0,0,None,24,Normal
C360,26-06-2025 22:45,lokjon bujhte parbe na #359,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,17,Normal
C361,11-05-2025 11:53,sobai jane eta ki #360,Instagram,Post,Romanized,Neutral,0,0,0,0,None,22,Election
C362,18-01-2025 21:16,ajkal onek kichu cholche #361,Facebook,Post,Romanized,Neutral,0,1,1,1,None,10,Normal
C363,15-04-2025 23:31,eta khub bhalo kotha #362,Facebook,Ad,Romanized,Meme,0,0,0,0,None,17,Election
C364,27-01-2025 02:06,ajkal onek kichu cholche #363,Facebook,Post,Romanized,Social,0,0,0,0,None,22,Election
C365,01-01-2025 22:34,bujhle bhalo 🤡 #364,Facebook,Post,Romanized,Neutral,0,0,0,0,None,12,Normal
C366,08-03-2025 13:40,sobai jane eta ki #365,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,11,Election
C367,12-03-2025 09:04,bujhle bhalo #366,Facebook,Post,Romanized,Neutral,0,1,1,1,None,9,Normal
C368,22-02-2025 03:56,kichu bolar nei 💀 #367,Facebook,Post,Romanized,Meme,0,0,0,0,None,6,Election
C369,15-02-2025 15:09,lokjon bujhte parbe na 😏 #368,Instagram,Comment,Romanized,Meme,0,0,0,0,None,17,Normal
C370,20-06-2025 21:55,ei desher obostha dekho #369,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C371,23-04-2025 15:14,ei desher obostha dekho #370,Facebook,Post,Romanized,Social,1,0,0,0,None,17,Normal
C372,15-05-2025 12:29,ei desher obostha dekho #371,Facebook,Comment,Romanized,Political,1,0,0,0,None,5,Normal
C373,09-06-2025 08:39,eta khub bhalo kotha 🙏 #372,Facebook,Post,Romanized,Social,0,0,0,1,None,3,Normal
C374,18-05-2025 22:19,lokjon bujhte parbe na #373,Facebook,Ad,Romanized,Social,0,0,0,0,None,20,Normal
C375,09-02-2025 03:15,bujhle bhalo #374,Facebook,Comment,Romanized,Social,1,0,0,0,None,9,Normal
C376,02-01-2025 03:16,lokjon bujhte parbe na #375,Facebook,Comment,Romanized,Social,0,0,0,0,None,6,Election
C377,24-06-2025 06:44,kichu bolar nei #376,Instagram,Post,Romanized,Neutral,0,0,0,0,None,9,Normal
C378,22-05-2025 04:42,ei desher obostha dekho #377,Facebook,Comment,Romanized,Social,1,0,0,0,None,10,Protest
C379,29-01-2025 23:52,lokjon bujhte parbe na #378,Facebook,Ad,Romanized,Political,0,0,0,0,None,14,Protest
C380,18-05-2025 17:21,kichu bolar nei #379,Facebook,Comment,Romanized,Social,0,0,0,0,None,12,Normal
C381,23-04-2025 16:18,sobai jane eta ki #380,Facebook,Comment,Romanized,Meme,0,0,0,0,None,21,Normal
C382,02-04-2025 17:07,ajkal onek kichu cholche #381,Facebook,Post,Romanized,Meme,0,0,0,0,None,16,Normal
C383,15-03-2025 15:42,ajkal onek kichu cholche #382,Facebook,Comment,Romanized,Political,0,0,0,0,None,1,Election
C384,16-05-2025 03:58,ei desher obostha dekho #383,Facebook,Comment,Romanized,Meme,0,0,0,0,None,19,Normal
C385,01-05-2025 06:45,ajkal onek kichu cholche #384,Facebook,Comment,Romanized,Neutral,1,1,0,1,None,7,Normal
C386,02-04-2025 08:39,sobai jane eta ki #385,Instagram,Post,Romanized,Political,1,0,0,1,Government,120,Election
C387,16-01-2025 19:27,sobai jane eta ki 🔥 #386,Facebook,Post,Romanized,Neutral,1,0,0,0,None,5,Normal
C388,14-01-2025 16:17,kichu bolar nei #387,Facebook,Post,Romanized,Social,0,1,0,1,None,11,Election
C389,08-02-2025 06:07,kichu bolar nei 🙂 #388,Instagram,Comment,Romanized,Political,1,0,0,0,None,23,Election
C390,20-06-2025 21:52,kichu bolar nei #389,Facebook,Post,Romanized,Social,0,0,0,0,None,24,Election
C391,17-05-2025 09:19,bujhle bhalo #390,Facebook,Post,Romanized,Social,0,1,0,1,None,12,Normal
C392,13-06-2025 00:03,lokjon bujhte parbe na #391,Facebook,Post,Romanized,Neutral,1,1,0,1,None,6,Normal
C393,11-04-2025 09:51,eta khub bhalo kotha #392,Facebook,Comment,Romanized,Social,0,0,0,0,None,15,Election
C394,12-01-2025 00:19,sobai jane eta ki #393,Facebook,Comment,Romanized,Social,1,0,0,0,None,16,Normal
C395,05-05-2025 16:31,kichu bolar nei 😡 #394,Facebook,Ad,Romanized,Political,0,0,0,1,None,3,Election
C396,20-03-2025 11:14,bujhle bhalo 🤡 #395,Facebook,Comment,Romanized,Meme,1,0,0,0,None,16,Election
C397,02-06-2025 12:43,kichu bolar nei #396,Instagram,Comment,Romanized,Political,1,0,0,0,None,13,Election
C398,17-04-2025 02:11,bujhle bhalo #397,Facebook,Comment,Romanized,Political,1,0,0,0,None,18,Normal
C399,06-04-2025 01:31,ei desher obostha dekho #398,Instagram,Comment,Romanized,Social,0,0,0,0,None,12,Normal
C400,02-06-2025 08:32,eta khub bhalo kotha 😡 #399,Facebook,Comment,Romanized,Social,0,0,0,0,None,3,Normal
C401,17-02-2025 22:05,sobai jane eta ki #400,Instagram,Comment,Romanized,Social,0,0,0,1,None,3,Protest
C402,04-05-2025 14:10,kichu bolar nei #401,Instagram,Comment,Romanized,Social,0,0,0,0,None,5,Normal
C403,05-04-2025 21:49,ei desher obostha dekho #402,Instagram,Ad,Romanized,Meme,0,0,0,0,None,12,Normal
C404,06-04-2025 12:33,eta khub bhalo kotha #403,Instagram,Comment,Romanized,Political,0,0,0,0,None,1,Normal
C405,12-03-2025 18:52,bujhle bhalo #404,Instagram,Comment,Romanized,Meme,1,0,0,1,None,1,Normal
C406,29-06-2025 10:01,ajkal onek kichu cholche #405,Facebook,Comment,Romanized,Social,0,0,0,0,None,19,Election
C407,30-01-2025 06:15,bujhle bhalo #406,Facebook,Post,Romanized,Meme,0,0,0,0,None,21,Protest
C408,08-02-2025 20:38,ajkal onek kichu cholche #407,Facebook,Comment,Romanized,Political,1,0,0,0,None,19,Protest
C409,06-06-2025 00:49,sobai jane eta ki #408,Instagram,Comment,Romanized,Meme,1,0,0,0,None,7,Normal
C410,30-05-2025 06:11,bujhle bhalo 👀 #409,Facebook,Comment,Romanized,Meme,0,0,0,0,None,5,Normal
C411,12-04-2025 20:47,ei desher obostha dekho #410,Instagram,Post,Romanized,Meme,0,0,0,0,None,19,Normal
C412,17-01-2025 14:01,sobai jane eta ki 😡 #411,Facebook,Comment,Romanized,Social,1,0,0,0,None,3,Normal
C413,11-02-2025 10:58,kichu bolar nei #412,Instagram,Post,Romanized,Social,0,0,0,0,None,23,Normal
C414,28-02-2025 10:36,kichu bolar nei #413,Facebook,Post,Romanized,Social,0,0,0,0,None,22,Protest
C415,29-05-2025 08:42,bujhle bhalo #414,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,21,Normal
C416,01-06-2025 17:55,bujhle bhalo #415,Instagram,Comment,Romanized,Meme,1,0,0,1,None,15,Normal
C417,04-03-2025 13:06,ei desher obostha dekho 🙂 #416,Instagram,Ad,Romanized,Meme,1,0,0,0,None,6,Election
C418,19-03-2025 10:06,ei desher obostha dekho #417,Facebook,Comment,Romanized,Social,0,0,0,0,None,11,Normal
C419,30-01-2025 16:39,ei desher obostha dekho #418,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,12,Election
C420,19-06-2025 18:24,kichu bolar nei 😂 #419,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,3,Protest
C421,07-03-2025 10:46,ajkal onek kichu cholche #420,Facebook,Post,Romanized,Meme,0,0,0,0,None,22,Normal
C422,03-04-2025 08:17,sobai jane eta ki 🙂 #421,Facebook,Comment,Romanized,Political,0,0,0,0,None,10,Normal
C423,13-05-2025 09:45,ajkal onek kichu cholche 🙂 #422,Facebook,Comment,Romanized,Political,1,1,1,1,None,6,Protest
C424,14-05-2025 07:26,eta khub bhalo kotha #423,Facebook,Ad,Romanized,Social,0,0,0,0,None,24,Normal
C425,05-02-2025 19:44,lokjon bujhte parbe na #424,Facebook,Comment,Romanized,Political,1,0,0,0,None,13,Election
